id	trial	amount_of_allocation	cost_level	amount_of_cost	group	AA_valence	AA_arousal	choice	AC_valence	AC_arousal	EmoFDBK_valence	EmoFDBK_arousal	Output
1753	26	13	low	0	deepseek-r1	-80	90	1	60	30	140.0	-60.0	AA_valence = -80, AA_arousal = 90, choice = 1, AC_valence = 60, AC_arousal = 30    **Reasoning:**   - **Initial emotions (AA):** Seeing Player 1 keep $17 while giving only $13 to Player 2 triggers intense frustration (*valence -80*) due to my high **justice sensitivity (35 > average 32)**. The unfairness feels personally grating, amplified by my heightened **emotional reactivity (74 > average 61)**, causing strong visceral anger (*arousal 90*).   - **Choice (Punish):** With punishment costing **$0**, I seize the chance to enforce fairness. My **low social skills (9 < average 15)** reduce empathy for Player 1’s selfishness, while my **high pattern recognition (16 > average 13)** fixates on the numerical injustice.   - **Post-choice emotions (AC):** Punishing delivers immediate satisfaction (*valence +60*)—validating my justice sensitivity and releasing tension. Arousal drops but remains elevated (*30*) as residual anger lingers from the initial unfairness, compounded by **high emotional duration (17 > average 12)**.    ---   *Note: Scores reflect character's profile—intense justice focus, low-cost punishment, and emotional volatility driving decisive action.*
1753	27	10	low	3	deepseek-r1	-80	75	1	40	30	120.0	-45.0	AA_valence = -80, AA_arousal = 75, choice = 1, AC_valence = 40, AC_arousal = 30    **Reasoning:**   - **AA_valence (-80):** Seeing Player 1 keep $20 while giving Player 2 only $10 feels deeply unfair. My high justice sensitivity (35 vs. avg 32.3) makes this allocation intensely frustrating, especially since 15 would be fair.   - **AA_arousal (75):** My elevated emotional reactivity (74 vs. avg 61.96) and sensitivity (31 vs. avg 28.63) spike my anger at this injustice. The imbalance triggers strong physiological arousal.   - **Choice (1):** Punishing costs only $3 (low cost), and my justice sensitivity outweighs my undifferentiated social orientation. Letting Player 1 profit $20 from unfairness feels morally unacceptable.   - **AC_valence (40):** Post-punishment, I feel relief and moral satisfaction. My somatic symptoms (13 vs. avg 10.6) ease as tension releases from rectifying the injustice.   - **AC_arousal (30):** The initial rage subsides after taking action, but residual energy remains from the emotional intensity (26 vs. avg 20.99) of confronting unfairness
1753	28	11	low	1	deepseek-r1	-65	82	1	-25	68	40.0	-14.0	AA_valence = -65, AA_arousal = 82, choice = 1, AC_valence = -25, AC_arousal = 68    **Breakdown:**   - **AA_valence (-65):** Seeing Player 1 keep $19 while giving only $11 to Player 2 sparks strong frustration. My high justice sensitivity (35 > avg 32.3) makes this unfairness viscerally upsetting.   - **AA_arousal (82):** Emotional intensity (26 > avg 21) and sensitivity (31 > avg 28.6) surge—my body tenses, heart races. This blatant inequality feels like a personal violation.   - **Choice (1 - Punish):** Paying just $1 to reduce Player 1’s earnings to $0 is an easy call. My undifferentiated social orientation means I prioritize justice over prosociality here. Their greed *should* have consequences.   - **AC_valence (-25):** Post-punishment, residual anger lingers (somatic symptoms score: 13 > avg 10.6), but satisfaction from upholding fairness softens the negativity.   - **AC_arousal (68):** Adrenaline still courses through me—emotional duration (17 > avg 12.3) prolongs the agitation—but it’s now mixed with grim resolve
1753	29	14	low	3	deepseek-r1	-65	72	1	55	82	120.0	10.0	AA_valence = -65, AA_arousal = 72, choice = 1, AC_valence = 55, AC_arousal = 82    **Reasoning:**   - **Initial Reaction (AA):** Seeing Player 1 keep $16 while giving only $14 to Player 2 feels deliberately unfair—so close to equal yet skewed selfishly. My high justice sensitivity (35 vs. avg 32.3) spikes irritation (valence **-65**), and strong emotional reactivity (74 total) fuels intense frustration (arousal **72**).   - **Choice to Punish:** My undifferentiated social orientation leans individualistic (5 individual choices vs. avg 3.38), so I prioritize punishing unfairness over passive acceptance. The low cost ($3) makes punishing easy.   - **Post-Choice (AC):** Punishing restores balance—zeroing Player 1’s earnings feels satisfying. My high emotional duration sustains relief (valence **+55**), and the act amplifies my sense of control (arousal **82**).    *(Note: Scores reflect heightened emotional intensity/duration per profile, justice sensitivity, and individualistic bias.)*
1753	30	10	low	4	deepseek-r1	-85	78	1	55	-30	140.0	-108.0	"AA_valence = -85, AA_arousal = 78, choice = 1, AC_valence = 55, AC_arousal = -30    **Emotional Rationale:**   - **AA_valence (-85):** Extreme negativity seeing Player 1 hoard $20 while giving Player 2 only $10. My high justice sensitivity (35 > avg 32.3) amplifies outrage at this unfairness.   - **AA_arousal (78):** Intense visceral reaction—heart racing, clenched jaw—fueled by high emotional reactivity (74 > avg 62.0) and sensitivity subscores (Duration 17, Intensity 26).   - **Choice (Punish):** Despite low autism societal risk, my ""Numbers/Patterns"" score (16 > avg 13.5) fixates on the *20:10 imbalance* as intolerable. Paying $4 to zero Player 1’s earnings feels morally necessary.   - **AC_valence (55):** Cathartic satisfaction from enforcing justice. My high ""Imagination"" (18 > avg 16.97) vividly pictures Player 1’s shock, sparking grim vindication.   - **AC_arousal (-30):** Tension dissolves into calm relief after acting on my values, though residual emotional sensitivity lingers.    **Personality Drivers:**   - **Undifferentiated social orientation:** Not motivated by helping Player 2, but by *punishing unfairness* (Competitive choices: 0, Individual choices: 5 > avg 3.38).   - **Depression somatic symptoms (13 > avg 10.6):** Physical tension during unfairness; relief post-punishment aligns with AC_arousal drop.    > *""Keeping $20 is greedy. Paying $4 to burn their earnings? Worth it.""*"
1753	31	12	high	5	deepseek-r1	-45	68	0	-55	62	-10.0	-6.0	AA_valence = -45, AA_arousal = 68, choice = 0, AC_valence = -55, AC_arousal = 62    **Reasoning:**   - **AA_valence (-45):** Strong negative reaction to the unfair allocation (12 vs 18). High emotional sensitivity (31) and justice sensitivity (35) amplify frustration at Player 1’s selfishness.   - **AA_arousal (68):** Intense arousal from emotional reactivity (total 74) and intensity (26). Seeing injustice triggers heightened agitation.   - **Choice (0):** Despite anger, the *high cost* of punishment ($5) conflicts with self-interest. Undifferentiated social orientation (no prosocial bias) and history of individual choices (5x) prioritize retaining $10 over punishing.   - **AC_valence (-55):** Post-acceptance valence drops further. Lingering injustice (high emotional duration:17) and somatic symptoms (depression subscore:13) fuel guilt/resignation.   - **AC_arousal (62):** Arousal remains high (emotional sensitivity:31) but dips slightly due to passive acceptance, internalizing conflict
1753	32	10	high	8	deepseek-r1	-70	85	1	20	60	90.0	-25.0	AA_valence = -70, AA_arousal = 85, choice = 1, AC_valence = 20, AC_arousal = 60    **(Explanation of response based on profile):**   - **AA_valence (-70):** Extreme negativity seeing Player 1’s unfair allocation (only $10 to Player 2), amplified by high emotional sensitivity (31 vs avg 28.6) and justice sensitivity (35 vs avg 32.3).   - **AA_arousal (85):** Intense frustration from the injustice, fueled by high emotional intensity (26 vs avg 21) and somatic symptom tendency (13 vs avg 10.6).   - **Choice (1/Punish):** Despite high cost ($8), strong justice sensitivity and low prosocial choices (4 vs avg 5.15) override cost concerns. Prior individualistic choices (5 vs avg 3.38) suggest self-driven moral enforcement.   - **AC_valence (20):** Mild relief/satisfaction from punishing unfairness, though dampened by monetary loss. Elevated imagination (18 vs avg 16.97) may enable framing punishment as symbolic justice.   - **AC_arousal (60):** Residual agitation from the confrontation, but reduced from peak due to action-taking. High emotional duration (17 vs avg 12.3) prolongs physiological arousal
1753	33	11	high	7	deepseek-r1	-85	65	1	-50	85	35.0	20.0	"AA_valence = -85, AA_arousal = 65, choice = 1, AC_valence = -50, AC_arousal = 85    **Reasoning:**   - **AA_valence (-85):** Seeing Player 1 keep $19 (greedy!) while offering Player 2 only $11 feels intensely unfair. My high justice sensitivity (35 > avg 32) magnifies this anger.   - **AA_arousal (65):** My elevated emotional reactivity (74 > avg 61) and intensity (26 > avg 20) spike my physiological response—heart racing, fists clenching.   - **Choice (1 - Punish):** Despite the high cost ($7), my moral outrage overrides pragmatism. Player 1’s exploitation demands consequences, aligning with my undifferentiated but justice-driven orientation.   - **AC_valence (-50):** Post-punishment, satisfaction from upholding fairness slightly tempers the anger, but residual frustration lingers (I lost $7 fighting injustice).   - **AC_arousal (85):** The act of punishing amplifies arousal—adrenaline surges from ""taking a stand,"" worsened by my tendency for prolonged emotional duration (17 > avg 12)"
1753	34	10	high	9	deepseek-r1	-75	85	1	45	65	120.0	-20.0	"AA_valence = -75, AA_arousal = 85, choice = 1, AC_valence = 45, AC_arousal = 65    **Explanation:**   - **AA_valence (-75):** Seeing Player 1 keep $20 while giving Player 2 only $10 feels intensely unfair. My high justice sensitivity (score 35) amplifies my anger at this selfishness.   - **AA_arousal (85):** My elevated emotional reactivity (score 74) and intensity (sub-score 26) make this injustice physically agitating—heart racing, face flushed.   - **Choice (1, punish):** Despite the high cost ($9), my need to enforce fairness overrides pragmatism. My ""undifferentiated"" social orientation means I prioritize justice over pure self-interest or altruism here.   - **AC_valence (45):** Punishing brings relief and moral satisfaction (""They deserved it""), though the financial loss stings slightly.   - **AC_arousal (65):** Adrenaline lingers post-punishment, but the action channels my initial rage into purposeful resolve"
1753	35	10	high	5	deepseek-r1	-78	89	1	-26	64	52.0	-25.0	AA_valence = -78, AA_arousal = 89, choice = 1, AC_valence = -26, AC_arousal = 64    **Reasoning:**   - **AA_valence (-78):** Extreme negative valence triggered by the unfair distribution ($20/$10). High justice sensitivity (35 > avg 32.3) intensifies moral outrage.   - **AA_arousal (89):** Strong physiological agitation from emotional reactivity (74 > avg 61.96), especially high emotional intensity (26 > avg 20.99).   - **Choice (1):** Punishment aligns with justice sensitivity despite high cost. Undifferentiated social orientation allows self-driven fairness enforcement.   - **AC_valence (-26):** Residual frustration from spending $5, but satisfaction from upholding justice reduces negativity moderately.   - **AC_arousal (64):** Arousal decreases post-decision (action releases tension) but remains elevated due to lingering injustice sensitivity.    *(Note: Scores reflect profile traits—high emotional reactivity amplifies initial distress, justice sensitivity drives punishment, and reduced post-choice negativity stems from cathartic fairness restoration.)*
